@relation InstanceResultListener

@attribute Key_Dataset {CM1,KC1,KC2}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.rules.ZeroR,weka.classifiers.trees.J48,weka.classifiers.functions.Logistic,weka.classifiers.bayes.NaiveBayes}
@attribute Key_Scheme_options {'','-C 0.25 -M 2','-R 1.0E-8 -M -1'}
@attribute Key_Scheme_version_ID {48055541465867954,-217733168393644444,3932117032546553727,5995231201785697655}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 1\nSize of the tree: 1\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 74\nSize of the tree: 147\n','Number of leaves: 48\nSize of the tree: 95\n','Number of leaves: 55\nSize of the tree: 109\n','Number of leaves: 54\nSize of the tree: 107\n','Number of leaves: 59\nSize of the tree: 117\n','Number of leaves: 61\nSize of the tree: 121\n','Number of leaves: 91\nSize of the tree: 181\n','Number of leaves: 36\nSize of the tree: 71\n','Number of leaves: 67\nSize of the tree: 133\n','Number of leaves: 80\nSize of the tree: 159\n','Number of leaves: 77\nSize of the tree: 153\n','Number of leaves: 47\nSize of the tree: 93\n','Number of leaves: 90\nSize of the tree: 179\n','Number of leaves: 87\nSize of the tree: 173\n','Number of leaves: 76\nSize of the tree: 151\n','Number of leaves: 64\nSize of the tree: 127\n','Number of leaves: 52\nSize of the tree: 103\n','Number of leaves: 85\nSize of the tree: 169\n','Number of leaves: 60\nSize of the tree: 119\n','Number of leaves: 75\nSize of the tree: 149\n','Number of leaves: 46\nSize of the tree: 91\n','Number of leaves: 58\nSize of the tree: 115\n','Number of leaves: 70\nSize of the tree: 139\n','Number of leaves: 51\nSize of the tree: 101\n','Number of leaves: 65\nSize of the tree: 129\n','Number of leaves: 53\nSize of the tree: 105\n','Number of leaves: 50\nSize of the tree: 99\n','Number of leaves: 57\nSize of the tree: 113\n','Number of leaves: 81\nSize of the tree: 161\n','Number of leaves: 56\nSize of the tree: 111\n','Number of leaves: 78\nSize of the tree: 155\n','Number of leaves: 69\nSize of the tree: 137\n','Number of leaves: 71\nSize of the tree: 141\n','Number of leaves: 82\nSize of the tree: 163\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 63\nSize of the tree: 125\n','Number of leaves: 86\nSize of the tree: 171\n','Number of leaves: 79\nSize of the tree: 157\n','Number of leaves: 66\nSize of the tree: 131\n','Number of leaves: 92\nSize of the tree: 183\n','Number of leaves: 49\nSize of the tree: 97\n','Number of leaves: 38\nSize of the tree: 75\n','Number of leaves: 42\nSize of the tree: 83\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 34\nSize of the tree: 67\n','Number of leaves: 44\nSize of the tree: 87\n','Number of leaves: 72\nSize of the tree: 143\n','Number of leaves: 68\nSize of the tree: 135\n','Number of leaves: 83\nSize of the tree: 165\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 31\nSize of the tree: 61\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 33\nSize of the tree: 65\n','Number of leaves: 23\nSize of the tree: 45\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
KC1,2,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,157,54,0,74.407583,25.592417,0,0.097004,0.249435,0.490462,94.938315,135.025735,132.009574,2969.633256,-2837.623682,0.625638,14.074091,-13.448453,-24.118559,-0.114306,-3880.274409,0.831461,148,0.727273,24,0.272727,9,0.168539,30,0.860465,0.831461,0.845714,0.748127,0.94529,0.744076,0.639888,0.360112,0.255924,0.761982,0.744076,0.752546,0.748114,0.847663,0.547857,0.744076,0.008,0.002,0,0,6594,392089,46254,79.620853,53.080569,?,?,?,?
KC1,2,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,175,36,0,82.938389,17.061611,0,0.319842,0.171727,0.408856,65.361546,112.55928,132.009574,700.717733,-568.708159,0.625638,3.320937,-2.695299,26.237151,0.124347,4221.120497,0.910112,162,0.606061,20,0.393939,13,0.089888,16,0.89011,0.910112,0.9,0.791624,0.952111,0.829384,0.525332,0.474668,0.170616,0.821008,0.829384,0.824828,0.791624,0.882631,0.659677,0.829384,0.008,0.002,0.01,0,6594,392089,46254,83.886256,51.184834,?,?,?,?
KC1,2,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1899,210,175,35,0,83.333333,16.666667,0,0.310636,0.165805,0.402311,63.70527,111.939485,129.320115,1080.009687,-950.689572,0.61581,5.142903,-4.527093,26.695142,0.12712,4287.298376,0.91573,163,0.625,20,0.375,12,0.08427,15,0.89071,0.91573,0.903047,0.780548,0.947952,0.833333,0.542603,0.457397,0.166667,0.822708,0.833333,0.827425,0.780374,0.863123,0.654913,0.833333,0.008,0.002,0.01,0,6594,392294,46049,84.761905,51.428571,?,?,?,?
KC1,3,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,183,28,0,86.729858,13.270142,0,0.44201,0.131128,0.357648,49.909165,98.461625,132.009574,2283.368635,-2151.359061,0.625638,10.821652,-10.196015,50.534586,0.2395,8130.172996,0.94382,168,0.545455,18,0.454545,15,0.05618,10,0.903226,0.94382,0.923077,0.826609,0.954004,0.867299,0.468933,0.531067,0.132701,0.855802,0.867299,0.859605,0.826848,0.884511,0.720159,0.867299,0.008,0.002,0.01,0.01,6594,392089,46254,87.677725,50.947867,?,?,?,?
KC1,3,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,169,42,0,80.094787,19.905213,0,0.163015,0.197044,0.436855,74.997612,120.267442,132.009574,1158.020643,-1026.011068,0.625638,5.488249,-4.862612,9.269448,0.043931,1491.299844,0.904494,161,0.757576,25,0.242424,8,0.095506,17,0.865591,0.904494,0.884615,0.765407,0.94762,0.800948,0.654029,0.345971,0.199052,0.780262,0.800948,0.789408,0.765354,0.856416,0.580239,0.800948,0.008,0.002,0.01,0,6594,392089,46254,82.938389,52.132701,?,?,?,?
KC1,3,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,167,44,0,79.146919,20.853081,0,0.209738,0.206629,0.453079,78.645864,124.73395,132.009574,4300.212669,-4168.203095,0.625638,20.380155,-19.754517,4.513059,0.021389,726.07608,0.876404,156,0.666667,22,0.333333,11,0.123596,22,0.876404,0.876404,0.876404,0.810436,0.95902,0.791469,0.581731,0.418269,0.208531,0.791469,0.791469,0.791469,0.810329,0.867007,0.604869,0.791469,0.008,0.001,0.01,0,6594,392089,46254,79.620853,50.236967,?,?,?,?
KC1,3,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,177,34,0,83.886256,16.113744,0,0.340504,0.161124,0.396792,61.326078,109.237947,132.009574,849.913993,-717.904419,0.625638,4.028028,-3.402391,31.569446,0.149618,5078.997976,0.921348,164,0.606061,20,0.393939,13,0.078652,14,0.891304,0.921348,0.906077,0.804052,0.948085,0.838863,0.523575,0.476425,0.161137,0.827209,0.838863,0.832141,0.804038,0.878827,0.669705,0.838863,0.008,0.002,0.01,0,6594,392089,46254,85.308057,51.184834,?,?,?,?
KC1,3,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,178,33,0,84.36019,15.63981,0,0.368321,0.156295,0.385735,59.488081,106.194003,132.009574,903.018451,-771.008876,0.625638,4.279708,-3.654071,35.3721,0.16764,5690.78165,0.921348,164,0.575758,19,0.424242,14,0.078652,14,0.896175,0.921348,0.908587,0.791794,0.938174,0.843602,0.498011,0.501989,0.156398,0.834214,0.843602,0.838275,0.791848,0.868077,0.683802,0.843602,0.008,0.002,0.01,0,6594,392089,46254,86.255924,52.369668,?,?,?,?
KC1,3,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,174,37,0,82.464455,17.535545,0,0.252418,0.173618,0.408179,66.081286,112.372931,132.009574,1371.389612,-1239.380037,0.625638,6.499477,-5.873839,23.839749,0.112985,3835.418447,0.921348,164,0.69697,23,0.30303,10,0.078652,14,0.877005,0.921348,0.89863,0.741914,0.919316,0.824645,0.600266,0.399734,0.175355,0.805009,0.824645,0.812963,0.741967,0.832839,0.624754,0.824645,0.008,0.002,0,0.01,6594,392089,46254,84.834123,51.895735,?,?,?,?
KC1,3,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,171,40,0,81.042654,18.957346,0,0.281702,0.190189,0.429459,73.197881,119.723947,129.564078,2236.710708,-2107.146631,0.614048,10.600525,-9.986477,11.766313,0.055765,1889.08999,0.882682,158,0.59375,19,0.40625,13,0.117318,21,0.892655,0.882682,0.88764,0.73839,0.930791,0.810427,0.521495,0.478505,0.189573,0.815264,0.810427,0.812766,0.738284,0.841892,0.64079,0.810427,0.008,0.003,0.01,0,6594,392089,46254,82.464455,51.421801,?,?,?,?
KC1,3,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,178,33,0,84.36019,15.63981,0,0.312839,0.159854,0.395063,61.523189,110.135092,129.564078,2044.551563,-1914.987486,0.614048,9.689818,-9.07577,30.491687,0.14451,4895.462415,0.932961,167,0.65625,21,0.34375,11,0.067039,12,0.888298,0.932961,0.910082,0.788059,0.949736,0.843602,0.566891,0.433109,0.156398,0.826112,0.843602,0.832723,0.787953,0.867938,0.655041,0.843602,0.008,0.002,0.01,0,6594,392089,46254,84.834123,50.7109,?,?,?,?
KC1,3,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,166,45,0,78.672986,21.327014,0,0.181677,0.215604,0.461925,82.979465,128.774599,129.564078,3680.521581,-3550.957503,0.614048,17.44323,-16.829182,-4.124392,-0.019547,-662.174145,0.871508,156,0.6875,22,0.3125,10,0.128492,23,0.876404,0.871508,0.87395,0.787186,0.959048,0.78673,0.602721,0.397279,0.21327,0.789447,0.78673,0.788072,0.78753,0.864462,0.590821,0.78673,0.008,0.002,0.01,0,6594,392089,46254,79.146919,50.7109,?,?,?,?
KC1,3,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1899,210,174,36,0,82.857143,17.142857,0,0.368737,0.170705,0.406573,65.587711,113.125171,129.320115,1689.728793,-1560.408678,0.61581,8.046328,-7.430518,25.032807,0.119204,4020.323799,0.88764,158,0.5,16,0.5,16,0.11236,20,0.908046,0.88764,0.897727,0.84059,0.967718,0.828571,0.440931,0.559069,0.171429,0.837402,0.828571,0.832639,0.840429,0.883469,0.684158,0.828571,0.009,0.001,0,0,6594,392294,46049,84.285714,51.666667,?,?,?,?
KC1,4,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,173,38,0,81.990521,18.009479,0,0.241725,0.181873,0.424008,69.997415,118.204244,129.564078,1759.430327,-1629.86625,0.614048,8.338532,-7.724485,17.234115,0.081678,2766.949673,0.910615,163,0.6875,22,0.3125,10,0.089385,16,0.881081,0.910615,0.895604,0.757943,0.941757,0.819905,0.596791,0.403209,0.180095,0.805788,0.819905,0.812074,0.758208,0.854332,0.620216,0.819905,0.008,0.002,0,0,6594,392089,46254,81.990521,50.473934,?,?,?,?
KC1,4,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,177,34,0,83.886256,16.113744,0,0.357284,0.156225,0.389953,60.126524,108.710499,129.564078,1290.673785,-1161.109708,0.614048,6.116937,-5.50289,32.58573,0.154435,5231.662543,0.910615,163,0.5625,18,0.4375,14,0.089385,16,0.900552,0.910615,0.905556,0.850122,0.966623,0.838863,0.490748,0.509252,0.161137,0.83475,0.838863,0.836711,0.850096,0.898741,0.678584,0.838863,0.008,0.002,0.01,0,6594,392089,46254,86.729858,51.421801,?,?,?,?
KC1,4,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,172,39,0,81.516588,18.483412,0,0.272349,0.183013,0.423495,70.436216,118.061292,129.564078,2073.687679,-1944.123601,0.614048,9.827904,-9.213856,16.047788,0.076056,2576.483902,0.893855,160,0.625,20,0.375,12,0.106145,19,0.888889,0.893855,0.891365,0.842615,0.970564,0.815166,0.546311,0.453689,0.184834,0.812788,0.815166,0.813956,0.84243,0.884007,0.636159,0.815166,0.008,0.002,0,0,6594,392089,46254,83.412322,51.184834,?,?,?,?
KC1,4,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,183,28,0,86.729858,13.270142,0,0.470989,0.137893,0.366251,52.483761,100.830031,132.009574,2147.376562,-2015.366987,0.625638,10.17714,-9.551502,46.137252,0.21866,7422.715284,0.932584,166,0.484848,16,0.515152,17,0.067416,12,0.912088,0.932584,0.922222,0.780644,0.94087,0.867299,0.419563,0.580437,0.132701,0.861121,0.867299,0.863755,0.780564,0.861935,0.735305,0.867299,0.008,0.002,0.01,0,6594,392089,46254,86.729858,50.7109,?,?,?,?
KC1,4,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,170,41,0,80.56872,19.43128,0,0.289912,0.197918,0.439952,75.330079,121.120115,132.009574,3956.54562,-3824.536046,0.625638,18.751401,-18.125763,9.265469,0.043912,1490.659559,0.876404,156,0.575758,19,0.424242,14,0.123596,22,0.891429,0.876404,0.883853,0.706503,0.91624,0.805687,0.50504,0.49496,0.194313,0.812832,0.805687,0.809086,0.706104,0.825253,0.644825,0.805687,0.008,0.002,0.01,0,6594,392089,46254,81.042654,51.421801,?,?,?,?
KC1,4,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,176,35,0,83.412322,16.587678,0,0.272629,0.164412,0.398729,62.577495,109.771194,132.009574,1633.027285,-1501.01771,0.625638,7.739466,-7.113828,29.854738,0.141492,4803.130073,0.932584,166,0.69697,23,0.30303,10,0.067416,12,0.878307,0.932584,0.904632,0.805158,0.946658,0.834123,0.598509,0.401491,0.165877,0.812031,0.834123,0.820021,0.805185,0.864357,0.634134,0.834123,0.008,0.002,0,0,6594,392089,46254,86.255924,51.895735,?,?,?,?
KC1,4,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,171,40,0,81.042654,18.957346,0,0.244269,0.183409,0.417343,69.808059,114.895807,132.009574,1215.902271,-1083.892697,0.625638,5.76257,-5.136932,18.45181,0.087449,2968.588815,0.898876,160,0.666667,22,0.333333,11,0.101124,18,0.879121,0.898876,0.888889,0.790943,0.942509,0.810427,0.578217,0.421783,0.189573,0.800951,0.810427,0.805364,0.790837,0.864059,0.621864,0.810427,0.008,0.002,0.01,0,6594,392089,46254,84.36019,52.132701,?,?,?,?
KC1,4,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,164,47,0,77.725118,22.274882,0,0.166148,0.222582,0.468132,84.717637,128.878141,132.009574,2931.198423,-2799.188849,0.625638,13.891936,-13.266298,-6.227849,-0.029516,-1001.957145,0.865169,154,0.69697,23,0.30303,10,0.134831,24,0.870056,0.865169,0.867606,0.742765,0.941344,0.777251,0.609052,0.390948,0.222749,0.779981,0.777251,0.7786,0.742924,0.843961,0.583057,0.777251,0.008,0.002,0.01,0,6594,392089,46254,79.146919,50.947867,?,?,?,?
KC1,4,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,179,32,0,84.834123,15.165877,0,0.362297,0.15041,0.37964,57.248204,104.515915,132.009574,1423.670504,-1291.66093,0.625638,6.747254,-6.121616,37.971467,0.17996,6108.976564,0.932584,166,0.606061,20,0.393939,13,0.067416,12,0.892473,0.932584,0.912088,0.795455,0.948734,0.848341,0.521818,0.478182,0.151659,0.834219,0.848341,0.839549,0.795641,0.872625,0.680182,0.848341,0.008,0.001,0,0.01,6594,392089,46254,86.729858,51.895735,?,?,?,?
KC1,4,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1899,210,173,37,0,82.380952,17.619048,0,0.229014,0.17834,0.416994,68.521577,116.024753,129.320115,1696.51256,-1567.192445,0.61581,8.078631,-7.462821,19.899457,0.094759,3195.896455,0.921348,164,0.71875,23,0.28125,9,0.078652,14,0.877005,0.921348,0.89863,0.818732,0.950067,0.82381,0.621211,0.378789,0.17619,0.802994,0.82381,0.811566,0.818706,0.866474,0.612951,0.82381,0.008,0.002,0.01,0,6594,392294,46049,82.857143,51.190476,?,?,?,?
KC1,5,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,179,32,0,84.834123,15.165877,0,0.323853,0.145994,0.376243,56.188642,104.888376,129.564078,1266.410715,-1136.846637,0.614048,6.001947,-5.387899,38.292784,0.181482,6147.934058,0.938547,168,0.65625,21,0.34375,11,0.061453,11,0.888889,0.938547,0.913043,0.807961,0.960464,0.848341,0.566044,0.433956,0.151659,0.82991,0.848341,0.836359,0.808159,0.880983,0.660225,0.848341,0.008,0.002,0.01,0,6594,392089,46254,87.203791,51.184834,?,?,?,?
KC1,5,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,168,43,0,79.620853,20.379147,0,0.176305,0.201084,0.441453,77.391104,123.06749,129.564078,2368.30649,-2238.742413,0.614048,11.224201,-10.610154,4.320026,0.020474,693.583266,0.888268,159,0.71875,23,0.28125,9,0.111732,20,0.873626,0.888268,0.880886,0.753492,0.941198,0.796209,0.62669,0.37331,0.203791,0.7882,0.796209,0.792044,0.753359,0.848266,0.587984,0.796209,0.009,0.001,0.01,0,6594,392089,46254,81.990521,51.658768,?,?,?,?
KC1,5,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,174,37,0,82.464455,17.535545,0,0.343784,0.178597,0.419264,68.736657,116.881599,129.564078,2302.273209,-2172.709132,0.614048,10.911247,-10.2972,19.326082,0.091593,3102.81643,0.888268,159,0.53125,17,0.46875,15,0.111732,20,0.903409,0.888268,0.895775,0.775751,0.936618,0.824645,0.467626,0.532374,0.175355,0.831396,0.824645,0.827829,0.775314,0.851284,0.671768,0.824645,0.008,0.002,0,0.01,6594,392089,46254,82.464455,50.947867,?,?,?,?
KC1,5,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,176,35,0,83.412322,16.587678,0,0.347211,0.164544,0.396503,62.627548,109.158348,132.009574,2650.896195,-2518.886621,0.625638,12.563489,-11.937851,30.648766,0.145255,4930.875956,0.910112,162,0.575758,19,0.424242,14,0.089888,16,0.895028,0.910112,0.902507,0.838441,0.965247,0.834123,0.499768,0.500232,0.165877,0.828033,0.834123,0.830867,0.83884,0.885874,0.673476,0.834123,0.008,0.002,0.01,0,6594,392089,46254,85.781991,52.369668,?,?,?,?
KC1,5,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,190,21,0,90.047393,9.952607,0,0.575697,0.105535,0.316679,40.167923,87.182768,132.009574,344.700868,-212.691294,0.625638,1.633653,-1.008016,66.686024,0.316048,10728.670432,0.966292,172,0.454545,15,0.545455,18,0.033708,6,0.919786,0.966292,0.942466,0.863977,0.962523,0.900474,0.388727,0.611273,0.099526,0.893232,0.900474,0.893844,0.863977,0.920245,0.787022,0.900474,0.009,0.001,0.01,0.01,6594,392089,46254,90.047393,51.184834,?,?,?,?
KC1,5,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,168,43,0,79.620853,20.379147,0,0.176903,0.203762,0.446945,77.5546,123.045382,132.009574,2517.509191,-2385.499616,0.625638,11.931323,-11.305685,6.49036,0.03076,1044.190806,0.893258,159,0.727273,24,0.272727,9,0.106742,19,0.868852,0.893258,0.880886,0.768386,0.939989,0.796209,0.630223,0.369777,0.203791,0.783236,0.796209,0.789268,0.768386,0.850631,0.587984,0.796209,0.008,0.002,0.01,0,6594,392089,46254,80.56872,51.421801,?,?,?,?
KC1,5,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,167,44,0,79.146919,20.853081,0,0.168696,0.206016,0.449969,78.412522,123.877801,132.009574,2823.236977,-2691.227403,0.625638,13.38027,-12.754632,4.292029,0.020341,690.516036,0.88764,158,0.727273,24,0.272727,9,0.11236,20,0.868132,0.88764,0.877778,0.726336,0.920311,0.791469,0.631101,0.368899,0.208531,0.780895,0.791469,0.785901,0.72639,0.824897,0.58405,0.791469,0.008,0.002,0,0,6594,392089,46254,81.042654,51.184834,?,?,?,?
KC1,5,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,169,42,0,80.094787,19.905213,0,0.245659,0.197828,0.437831,75.296134,120.536089,132.009574,2090.71515,-1958.705576,0.625638,9.908603,-9.282965,8.204626,0.038884,1319.987594,0.882022,157,0.636364,21,0.363636,12,0.117978,21,0.882022,0.882022,0.882022,0.801328,0.949362,0.800948,0.555289,0.444711,0.199052,0.800948,0.800948,0.800948,0.801248,0.866929,0.622829,0.800948,0.008,0.003,0.01,0,6594,392089,46254,82.464455,51.658768,?,?,?,?
KC1,5,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,174,37,0,82.464455,17.535545,0,0.231065,0.175002,0.412743,66.608021,113.629267,132.009574,1379.383253,-1247.373678,0.625638,6.537361,-5.911724,23.808593,0.112837,3830.406064,0.926966,165,0.727273,24,0.272727,9,0.073034,13,0.873016,0.926966,0.899183,0.828907,0.955637,0.824645,0.624951,0.375049,0.175355,0.800459,0.824645,0.809737,0.828801,0.872505,0.613228,0.824645,0.008,0.002,0.01,0,6594,392089,46254,83.412322,51.184834,?,?,?,?
KC1,5,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1899,210,174,36,0,82.857143,17.142857,0,0.336376,0.174053,0.412837,66.874091,114.868047,129.320115,2200.903382,-2071.583267,0.61581,10.480492,-9.864682,22.187111,0.105653,3563.298709,0.898876,160,0.5625,18,0.4375,14,0.101124,18,0.898876,0.898876,0.898876,0.759656,0.938037,0.828571,0.492195,0.507805,0.171429,0.828571,0.828571,0.828571,0.759656,0.850427,0.668188,0.828571,0.008,0.001,0.01,0,6594,392294,46049,83.333333,50.952381,?,?,?,?
KC1,6,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,171,40,0,81.042654,18.957346,0,0.298887,0.188643,0.429728,71.800173,118.305288,132.009574,1539.909506,-1407.899932,0.625638,7.298149,-6.672512,14.955635,0.07088,2406.112546,0.882022,157,0.575758,19,0.424242,14,0.117978,21,0.892045,0.882022,0.887006,0.767365,0.939846,0.810427,0.504162,0.495838,0.189573,0.81509,0.810427,0.812679,0.767338,0.852059,0.649385,0.810427,0.008,0.002,0.01,0,6594,392089,46254,81.990521,50.947867,?,?,?,?
KC1,6,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,173,38,0,81.990521,18.009479,0,0.317501,0.183244,0.419812,69.745116,115.57561,132.009574,2826.395418,-2694.385844,0.625638,13.395239,-12.769601,17.779772,0.084264,2860.469081,0.893258,159,0.575758,19,0.424242,14,0.106742,19,0.893258,0.893258,0.893258,0.819544,0.962777,0.819905,0.502404,0.497596,0.180095,0.819905,0.819905,0.819905,0.82001,0.881558,0.65875,0.819905,0.008,0.001,0.01,0,6594,392089,46254,83.886256,52.132701,?,?,?,?
KC1,6,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,174,37,0,82.464455,17.535545,0,0.272617,0.179245,0.419009,68.223052,115.354485,132.009574,2510.104012,-2378.094438,0.625638,11.896228,-11.27059,20.097384,0.095248,3233.334264,0.91573,163,0.666667,22,0.333333,11,0.08427,15,0.881081,0.91573,0.898072,0.738083,0.925456,0.824645,0.575581,0.424419,0.175355,0.80945,0.824645,0.815933,0.73819,0.834577,0.635476,0.824645,0.008,0.002,0.01,0,6594,392089,46254,82.938389,50.947867,?,?,?,?
KC1,6,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,174,37,0,82.464455,17.535545,0,0.291754,0.175787,0.415882,66.9068,114.49355,132.009574,2505.890025,-2373.88045,0.625638,11.876256,-11.250618,23.356418,0.110694,3757.658649,0.910112,162,0.636364,21,0.363636,12,0.089888,16,0.885246,0.910112,0.897507,0.777835,0.94501,0.824645,0.550896,0.449104,0.175355,0.813823,0.824645,0.818672,0.777914,0.856046,0.645475,0.824645,0.009,0.001,0,0.01,6594,392089,46254,82.938389,50.7109,?,?,?,?
